********************************************************************
  JasperGold - Superlint Violation/Property Report  
********************************************************************

Report Information
"module","created date"
"uc","Sep 02 06:21:21 CST 2025"



VIOLATIONS SUMMARY
Domain: LINT
"Category","Error","Warning","Info","Waived","Total"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl.acceptableWay_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :389 ","xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaDataTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl.chkPrivAtPsRing_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :373 ","xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaDataTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl.hwWtlba_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :381 ","xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaDataTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl.hwWtlba_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :382 ","xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaDataTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl.lruWay_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :391 ","xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaDataTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl.replLru_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :393 ","xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaDataTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl.translate_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :372 ","xttop.Xtensa.DataTlb.DataTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaDataTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.LoadCaDec_P0_T[6:4]' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :100 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.StoreCaDec_P0_T[6:5]' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :101 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.asidWE_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :110 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.opVld_P0_A' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :104 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.opVld_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :105 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.selInvldAsid_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :120 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.translateSelWay_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :119 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.way0LoadCaDec_P0_T[6:4]' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :115 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.way0StoreCaDec_P0_T[6:5]' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :116 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.DataTlbCore.wrLru_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :118 ","xttop.Xtensa.DataTlb.DataTlbCore-Xm_serdes_64i64d0256d1_fusaDataTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.loadCohDCache0_M' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :1010 ","xttop.Xtensa.DataTlb-Xm_serdes_64i64d0256d1_fusaDataTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.loadWrBkDCache0_M' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :1009 ","xttop.Xtensa.DataTlb-Xm_serdes_64i64d0256d1_fusaDataTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.storeCohDCache0_M' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :1016 ","xttop.Xtensa.DataTlb-Xm_serdes_64i64d0256d1_fusaDataTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.wireHigh' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :991 ","xttop.Xtensa.DataTlb-Xm_serdes_64i64d0256d1_fusaDataTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.wireHighBus[31:1]' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :993 ","xttop.Xtensa.DataTlb-Xm_serdes_64i64d0256d1_fusaDataTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.wireLow' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :992 ","xttop.Xtensa.DataTlb-Xm_serdes_64i64d0256d1_fusaDataTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.DataTlb.wireLowBus' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDataTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/DataTlb.v :994 ","xttop.Xtensa.DataTlb-Xm_serdes_64i64d0256d1_fusaDataTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.LSStallDisableIMems' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :1066 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.call_R' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :951 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.callx_R' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :952 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.dTlbMissProc_I' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :563 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.enRdProbeData' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :999 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.hwLdpte_C2' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :537 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.hwLdpte_W' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :539 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.iRam0Op_W' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :575 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.isFSync3_W' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :826 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.j_R' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :950 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.jx_R' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :949 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.reset_vector' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :904 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.return_R' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :948 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.returnexc_E' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :954 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.Datapath.tlbFillReplay_X' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaDatapath' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/Datapath.v :876 ","xttop.Xtensa.Datapath-Xm_serdes_64i64d0256d1_fusaDatapath","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.ExternInt.eReset' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaExternInt' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/ExternInt.v :77 ","xttop.Xtensa.ExternInt-Xm_serdes_64i64d0256d1_fusaExternInt","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.Way0.ReadWriteAdrConflict_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbassType0' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :651 ","xttop.Xtensa.InstTlb.InstTlbCore.Way0-Xm_serdes_64i64d0256d1_fusaInstTlbassType0","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl.WayReadWriteAdrConflict_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :330 ","xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaInstTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl.acceptableWay_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :335 ","xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaInstTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl.hwWtlba_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :327 ","xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaInstTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl.hwWtlba_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :328 ","xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaInstTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl.lruWay_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :337 ","xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaInstTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl.replLru_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :339 ","xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaInstTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl.translate_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCtl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :319 ","xttop.Xtensa.InstTlb.InstTlbCore.TlbCtl-Xm_serdes_64i64d0256d1_fusaInstTlbCtl","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.TlbMux.pifAttr_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbMux' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :498 ","xttop.Xtensa.InstTlb.InstTlbCore.TlbMux-Xm_serdes_64i64d0256d1_fusaInstTlbMux","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.LoadCaDec_P0_T[6:1]' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :82 ","xttop.Xtensa.InstTlb.InstTlbCore-Xm_serdes_64i64d0256d1_fusaInstTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.asidWE_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :91 ","xttop.Xtensa.InstTlb.InstTlbCore-Xm_serdes_64i64d0256d1_fusaInstTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.opVld_P0_A' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :85 ","xttop.Xtensa.InstTlb.InstTlbCore-Xm_serdes_64i64d0256d1_fusaInstTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.opVld_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :86 ","xttop.Xtensa.InstTlb.InstTlbCore-Xm_serdes_64i64d0256d1_fusaInstTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.selInvldAsid_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :100 ","xttop.Xtensa.InstTlb.InstTlbCore-Xm_serdes_64i64d0256d1_fusaInstTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.translateSelWay_P0_T' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :99 ","xttop.Xtensa.InstTlb.InstTlbCore-Xm_serdes_64i64d0256d1_fusaInstTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.way0LoadCaDec_P0_T[6:1]' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :96 ","xttop.Xtensa.InstTlb.InstTlbCore-Xm_serdes_64i64d0256d1_fusaInstTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.InstTlbCore.wrLru_P0_U' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlbCore' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :98 ","xttop.Xtensa.InstTlb.InstTlbCore-Xm_serdes_64i64d0256d1_fusaInstTlbCore","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.wireHighBus[31:17]' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :886 ","xttop.Xtensa.InstTlb-Xm_serdes_64i64d0256d1_fusaInstTlb","Grouped"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.wireLow' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :885 ","xttop.Xtensa.InstTlb-Xm_serdes_64i64d0256d1_fusaInstTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.InstTlb.wireLowBus' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaInstTlb' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/InstTlb.v :887 ","xttop.Xtensa.InstTlb-Xm_serdes_64i64d0256d1_fusaInstTlb","-"
"Info","NET_NO_LOAD","Net 'xttop.Xtensa.LoadStore.MemBankCtrl.lspriorityRd' declared in design-unit 'Xm_serdes_64i64d0256d1_fusaMemBankCtrl' has a driver but has no load","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/MemBankCtrl.v :165 ","xttop.Xtensa.LoadStore.MemBankCtrl-Xm_serdes_64i64d0256d1_fusaMemBankCtrl","-"
